news_type,true,fav,important,familiar,demrep_c,concordant,age,gender,income,social_conserv,economic_conserv,y,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6
1,6,4,4,5,5,4,28,0,0,1,1,1,1,0,0,0,0,0
1,6,4,4,5,5,4,28,0,0,1,1,1,1,0,0,0,0,0
1,6,4,4,5,5,4,28,0,0,1,1,1,1,0,0,0,0,0
1,5,6,5,4,5,6,28,0,0,1,1,1,1,0,0,0,0,0
1,5,6,6,4,5,6,28,0,0,1,1,1,1,0,0,0,0,0
1,5,5,5,4,5,5,28,0,0,1,1,1,1,0,0,0,0,0
1,5,4,4,4,5,4,28,0,0,1,1,1,1,0,0,0,0,0
1,5,4,5,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
1,5,6,5,4,5,6,28,0,0,1,1,1,1,0,0,0,0,0
0,5,5,4,5,5,5,28,0,0,1,1,1,1,0,0,0,0,0
0,4,5,6,5,5,5,28,0,0,1,1,1,1,0,0,0,0,0
0,5,4,5,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
2,5,4,5,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
2,4,6,6,4,5,6,28,0,0,1,1,1,1,0,0,0,0,0
2,5,4,5,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
2,5,4,5,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
2,4,4,6,6,5,4,28,0,0,1,1,1,1,0,0,0,0,0
2,5,6,6,4,5,6,28,0,0,1,1,1,1,0,0,0,0,0
1,5,5,5,6,5,5,28,0,1,5,5,1,1,0,0,0,0,0
1,4,5,6,5,5,5,28,0,1,5,5,1,1,0,0,0,0,0
1,6,5,5,6,5,5,28,0,1,5,5,1,1,0,0,0,0,0
1,5,4,6,5,5,4,28,0,1,5,5,1,1,0,0,0,0,0
1,5,6,5,4,5,6,28,0,1,5,5,1,1,0,0,0,0,0
1,5,6,5,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
0,5,6,4,5,5,6,28,0,1,5,5,1,1,0,0,0,0,0
0,5,5,6,5,5,5,28,0,1,5,5,1,1,0,0,0,0,0
0,6,5,5,6,5,5,28,0,1,5,5,1,1,0,0,0,0,0
0,5,6,5,5,5,6,28,0,1,5,5,1,1,0,0,0,0,0
0,4,4,6,5,5,4,28,0,1,5,5,1,1,0,0,0,0,0
0,6,6,5,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
2,6,6,5,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
2,5,5,6,5,5,5,28,0,1,5,5,1,1,0,0,0,0,0
2,6,6,5,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
2,6,6,5,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
2,6,6,3,4,5,6,28,0,1,5,5,1,1,0,0,0,0,0
2,6,6,4,6,5,6,28,0,1,5,5,1,1,0,0,0,0,0
1,1,5,4,1,5,5,45,1,0,4,4,0,1,0,0,0,0,0
1,1,3,1,1,5,3,45,1,0,4,4,0,1,0,0,0,0,0
1,1,6,6,1,5,6,45,1,0,4,4,0,1,0,0,0,0,0
1,1,6,1,1,5,6,45,1,0,4,4,0,1,0,0,0,0,0
1,1,4,1,1,5,4,45,1,0,4,4,0,1,0,0,0,0,0
1,2,5,4,1,5,5,45,1,0,4,4,0,1,0,0,0,0,0
1,1,4,1,1,5,4,45,1,0,4,4,0,1,0,0,0,0,0
1,2,1,5,1,5,1,45,1,0,4,4,0,1,0,0,0,0,0
1,1,3,1,1,5,3,45,1,0,4,4,0,1,0,0,0,0,0
0,4,5,4,1,5,5,45,1,0,4,4,0,1,0,0,0,0,0
0,4,3,4,1,5,3,45,1,0,4,4,0,1,0,0,0,0,0
0,3,2,4,1,5,2,45,1,0,4,4,0,1,0,0,0,0,0
0,3,1,4,1,5,1,45,1,0,4,4,0,1,0,0,0,0,0
0,1,4,2,1,5,4,45,1,0,4,4,0,1,0,0,0,0,0
2,2,6,1,1,5,6,45,1,0,4,4,0,1,0,0,0,0,0
2,1,6,6,1,5,6,45,1,0,4,4,0,1,0,0,0,0,0
2,4,5,4,1,5,5,45,1,0,4,4,0,1,0,0,0,0,0
2,2,2,5,1,5,2,45,1,0,4,4,0,1,0,0,0,0,0
1,4,5,4,6,1,2,61,0,1,5,5,1,1,0,0,0,0,0
1,5,3,5,6,1,4,61,0,1,5,5,1,1,0,0,0,0,0
1,6,5,5,6,1,2,61,0,1,5,5,1,1,0,0,0,0,0
1,6,5,4,6,1,2,61,0,1,5,5,1,1,0,0,0,0,0
1,4,6,5,4,1,1,61,0,1,5,5,1,1,0,0,0,0,0
1,4,6,5,4,1,1,61,0,1,5,5,1,1,0,0,0,0,0
0,5,4,6,5,1,3,61,0,1,5,5,1,1,0,0,0,0,0
0,6,1,6,5,1,6,61,0,1,5,5,1,1,0,0,0,0,0
0,4,4,5,6,1,3,61,0,1,5,5,1,1,0,0,0,0,0
0,5,5,4,6,1,2,61,0,1,5,5,1,1,0,0,0,0,0
2,4,6,5,4,1,1,61,0,1,5,5,1,1,0,0,0,0,0
2,6,4,5,6,1,3,61,0,1,5,5,1,1,0,0,0,0,0
2,5,4,5,6,1,3,61,0,1,5,5,1,1,0,0,0,0,0
2,6,4,5,6,1,3,61,0,1,5,5,1,1,0,0,0,0,0
2,6,4,6,5,1,3,61,0,1,5,5,1,1,0,0,0,0,0
2,5,5,5,6,1,2,61,0,1,5,5,1,1,0,0,0,0,0
2,5,4,6,5,1,3,61,0,1,5,5,1,1,0,0,0,0,0
2,5,3,6,5,1,4,61,0,1,5,5,1,1,0,0,0,0,0
1,4,3,5,1,3,4,55,0,1,2,3,1,1,0,0,0,0,0
1,4,4,3,3,3,3,55,0,1,2,3,1,1,0,0,0,0,0
1,4,4,5,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
1,2,2,4,1,3,5,55,0,1,2,3,1,1,0,0,0,0,0
1,4,6,6,1,3,1,55,0,1,2,3,1,1,0,0,0,0,0
1,4,4,4,3,3,3,55,0,1,2,3,1,1,0,0,0,0,0
0,5,4,5,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
0,5,2,5,1,3,5,55,0,1,2,3,1,1,0,0,0,0,0
0,4,4,4,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
0,4,4,5,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
0,3,4,4,1,3,3,55,0,1,2,3,1,1,0,0,0,0,0
0,4,3,4,3,3,4,55,0,1,2,3,1,1,0,0,0,0,0
2,5,5,4,3,3,2,55,0,1,2,3,1,1,0,0,0,0,0
2,4,3,4,3,3,4,55,0,1,2,3,1,1,0,0,0,0,0
2,4,4,5,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
2,5,4,5,4,3,3,55,0,1,2,3,1,1,0,0,0,0,0
2,3,4,2,2,3,3,55,0,1,2,3,1,1,0,0,0,0,0
2,4,3,4,2,3,4,55,0,1,2,3,1,1,0,0,0,0,0
1,1,5,6,1,1,2,36,0,0,2,3,0,1,0,0,0,0,0
1,1,3,4,1,1,4,36,0,0,2,3,0,1,0,0,0,0,0
1,1,2,5,1,1,5,36,0,0,2,3,0,1,0,0,0,0,0
1,1,6,6,1,1,1,36,0,0,2,3,0,1,0,0,0,0,0
1,1,5,6,1,1,2,36,0,0,2,3,0,1,0,0,0,0,0
1,1,6,2,1,1,1,36,0,0,2,3,0,1,0,0,0,0,0
1,1,6,5,1,1,1,36,0,0,2,3,0,1,0,0,0,0,0
1,1,2,6,1,1,5,36,0,0,2,3,0,1,0,0,0,0,0
1,1,3,4,1,1,4,36,0,0,2,3,0,1,0,0,0,0,0
0,5,2,4,1,1,5,36,0,0,2,3,1,1,0,0,0,0,0
0,5,4,2,5,1,3,36,0,0,2,3,1,1,0,0,0,0,0
0,5,3,5,1,1,4,36,0,0,2,3,1,1,0,0,0,0,0
0,5,4,4,1,1,3,36,0,0,2,3,0,1,0,0,0,0,0
2,3,4,2,1,1,3,36,0,0,2,3,0,1,0,0,0,0,0
2,4,1,5,2,1,6,36,0,0,2,3,1,1,0,0,0,0,0
2,3,3,4,1,1,4,36,0,0,2,3,0,1,0,0,0,0,0
2,2,1,6,3,1,6,36,0,0,2,3,0,1,0,0,0,0,0
2,2,5,1,1,1,2,36,0,0,2,3,0,1,0,0,0,0,0
1,6,3,6,4,4,3,68,1,1,3,3,1,1,0,0,0,0,0
1,5,5,6,4,4,5,68,1,1,3,3,1,1,0,0,0,0,0
1,5,5,5,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
1,3,4,6,6,4,4,68,1,1,3,3,1,1,0,0,0,0,0
1,4,5,5,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
0,5,6,6,4,4,6,68,1,1,3,3,1,1,0,0,0,0,0
0,6,5,6,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
0,4,6,4,6,4,6,68,1,1,3,3,1,1,0,0,0,0,0
0,4,5,6,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
0,6,5,5,6,4,5,68,1,1,3,3,1,1,0,0,0,0,0
0,6,5,4,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
0,6,6,6,4,4,6,68,1,1,3,3,1,1,0,0,0,0,0
0,6,5,5,5,4,5,68,1,1,3,3,1,1,0,0,0,0,0
2,6,5,4,6,4,5,68,1,1,3,3,1,1,0,0,0,0,0
2,6,4,4,6,4,4,68,1,1,3,3,1,1,0,0,0,0,0
2,5,4,4,4,4,4,68,1,1,3,3,1,1,0,0,0,0,0
2,4,4,6,5,4,4,68,1,1,3,3,1,1,0,0,0,0,0
2,6,5,5,4,4,5,68,1,1,3,3,1,1,0,0,0,0,0
1,2,6,6,1,3,1,39,0,1,3,4,1,0,1,0,0,0,0
1,2,6,6,1,3,1,39,0,1,3,4,0,0,1,0,0,0,0
1,1,6,6,1,3,1,39,0,1,3,4,1,0,1,0,0,0,0
1,1,2,3,1,3,5,39,0,1,3,4,1,0,1,0,0,0,0
1,4,4,2,1,3,3,39,0,1,3,4,1,0,1,0,0,0,0
1,1,6,5,1,3,1,39,0,1,3,4,1,0,1,0,0,0,0
1,1,1,5,1,3,6,39,0,1,3,4,1,0,1,0,0,0,0
0,5,1,4,1,3,6,39,0,1,3,4,1,0,1,0,0,0,0
0,5,4,6,1,3,3,39,0,1,3,4,1,0,1,0,0,0,0
0,5,3,6,1,3,4,39,0,1,3,4,1,0,1,0,0,0,0
0,5,3,5,1,3,4,39,0,1,3,4,1,0,1,0,0,0,0
0,5,4,4,1,3,3,39,0,1,3,4,1,0,1,0,0,0,0
0,5,1,5,1,3,6,39,0,1,3,4,1,0,1,0,0,0,0
0,4,3,6,1,3,4,39,0,1,3,4,1,0,1,0,0,0,0
2,4,6,2,1,3,1,39,0,1,3,4,1,0,1,0,0,0,0
2,2,5,2,1,3,2,39,0,1,3,4,1,0,1,0,0,0,0
2,2,1,5,1,3,6,39,0,1,3,4,1,0,1,0,0,0,0
2,2,1,5,1,3,6,39,0,1,3,4,1,0,1,0,0,0,0
1,1,4,2,1,3,3,25,0,0,1,1,1,1,0,0,0,0,0
1,2,5,4,1,3,2,25,0,0,1,1,0,1,0,0,0,0,0
1,1,5,4,1,3,2,25,0,0,1,1,0,1,0,0,0,0,0
1,2,4,4,1,3,3,25,0,0,1,1,1,1,0,0,0,0,0
0,5,2,5,3,3,5,25,0,0,1,1,1,1,0,0,0,0,0
0,6,3,4,4,3,4,25,0,0,1,1,1,1,0,0,0,0,0
0,5,2,6,1,3,5,25,0,0,1,1,1,1,0,0,0,0,0
0,6,4,2,1,3,3,25,0,0,1,1,0,1,0,0,0,0,0
0,6,3,6,1,3,4,25,0,0,1,1,1,1,0,0,0,0,0
0,5,4,4,1,3,3,25,0,0,1,1,0,1,0,0,0,0,0
0,5,5,5,1,3,2,25,0,0,1,1,1,1,0,0,0,0,0
0,4,4,5,1,3,3,25,0,0,1,1,1,1,0,0,0,0,0
0,2,3,5,1,3,4,25,0,0,1,1,1,1,0,0,0,0,0
2,3,2,2,1,3,5,25,0,0,1,1,1,1,0,0,0,0,0
2,1,5,2,1,3,2,25,0,0,1,1,0,1,0,0,0,0,0
2,5,3,4,1,3,4,25,0,0,1,1,1,1,0,0,0,0,0
2,5,2,5,2,3,5,25,0,0,1,1,1,1,0,0,0,0,0
2,4,3,3,1,3,4,25,0,0,1,1,1,1,0,0,0,0,0
1,1,5,5,1,2,2,45,0,1,1,1,0,0,0,0,1,0,0
1,1,6,3,1,2,1,45,0,1,1,1,0,0,0,0,1,0,0
1,1,1,6,1,2,6,45,0,1,1,1,0,0,0,0,1,0,0
1,3,1,5,1,2,6,45,0,1,1,1,1,0,0,0,1,0,0
1,1,4,6,1,2,3,45,0,1,1,1,0,0,0,0,1,0,0
0,5,3,4,1,2,4,45,0,1,1,1,1,0,0,0,1,0,0
0,4,2,2,1,2,5,45,0,1,1,1,0,0,0,0,1,0,0
0,4,5,4,1,2,2,45,0,1,1,1,0,0,0,0,1,0,0
0,2,5,2,1,2,2,45,0,1,1,1,0,0,0,0,1,0,0
0,4,3,2,1,2,4,45,0,1,1,1,0,0,0,0,1,0,0
0,4,2,5,2,2,5,45,0,1,1,1,1,0,0,0,1,0,0
0,4,3,2,1,2,4,45,0,1,1,1,0,0,0,0,1,0,0
0,4,4,4,2,2,3,45,0,1,1,1,0,0,0,0,1,0,0
2,3,1,3,1,2,6,45,0,1,1,1,1,0,0,0,1,0,0
2,3,4,1,2,2,3,45,0,1,1,1,0,0,0,0,1,0,0
2,2,6,2,1,2,1,45,0,1,1,1,0,0,0,0,1,0,0
2,1,5,4,1,2,2,45,0,1,1,1,0,0,0,0,1,0,0
2,5,1,6,1,2,6,45,0,1,1,1,1,0,0,0,1,0,0
1,2,2,3,3,4,2,28,1,0,3,4,1,1,0,0,0,0,0
1,2,2,4,3,4,2,28,1,0,3,4,1,1,0,0,0,0,0
1,4,5,5,5,4,5,28,1,0,3,4,1,1,0,0,0,0,0
1,5,5,5,2,4,5,28,1,0,3,4,1,1,0,0,0,0,0
1,5,5,6,2,4,5,28,1,0,3,4,1,1,0,0,0,0,0
1,1,6,2,2,4,6,28,1,0,3,4,1,1,0,0,0,0,0
0,2,4,4,5,4,4,28,1,0,3,4,1,1,0,0,0,0,0
0,6,6,5,5,4,6,28,1,0,3,4,1,1,0,0,0,0,0
0,6,6,5,5,4,6,28,1,0,3,4,1,1,0,0,0,0,0
0,6,5,4,5,4,5,28,1,0,3,4,1,1,0,0,0,0,0
0,3,5,4,2,4,5,28,1,0,3,4,1,1,0,0,0,0,0
2,4,4,6,5,4,4,28,1,0,3,4,1,1,0,0,0,0,0
2,4,1,4,2,4,1,28,1,0,3,4,1,1,0,0,0,0,0
2,6,5,6,5,4,5,28,1,0,3,4,1,1,0,0,0,0,0
2,4,6,5,5,4,6,28,1,0,3,4,1,1,0,0,0,0,0
2,5,6,6,6,4,6,28,1,0,3,4,1,1,0,0,0,0,0
2,5,4,4,6,4,4,28,1,0,3,4,1,1,0,0,0,0,0
2,2,5,3,5,4,5,28,1,0,3,4,1,1,0,0,0,0,0
1,4,4,4,3,3,3,30,0,0,2,4,0,1,0,0,0,0,0
1,1,4,3,1,3,3,30,0,0,2,4,0,1,0,0,0,0,0
1,2,5,4,1,3,2,30,0,0,2,4,0,1,0,0,0,0,0
1,1,3,2,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
1,4,5,4,1,3,2,30,0,0,2,4,0,1,0,0,0,0,0
1,2,5,1,1,3,2,30,0,0,2,4,0,1,0,0,0,0,0
1,3,2,5,1,3,5,30,0,0,2,4,0,1,0,0,0,0,0
0,4,3,1,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
0,2,3,5,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
0,2,5,3,1,3,2,30,0,0,2,4,0,1,0,0,0,0,0
0,4,3,2,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
0,4,3,4,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
2,4,4,2,1,3,3,30,0,0,2,4,0,1,0,0,0,0,0
2,1,2,4,1,3,5,30,0,0,2,4,0,1,0,0,0,0,0
2,2,3,4,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
2,2,3,4,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
2,4,2,4,4,3,5,30,0,0,2,4,0,1,0,0,0,0,0
2,2,3,3,1,3,4,30,0,0,2,4,0,1,0,0,0,0,0
1,4,6,5,6,5,6,28,1,0,2,2,1,1,0,0,0,0,0
1,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
1,5,4,5,6,5,4,28,1,0,2,2,1,1,0,0,0,0,0
1,4,4,5,4,5,4,28,1,0,2,2,1,1,0,0,0,0,0
1,4,6,5,6,5,6,28,1,0,2,2,1,1,0,0,0,0,0
1,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
1,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
1,4,4,5,4,5,4,28,1,0,2,2,1,1,0,0,0,0,0
1,4,4,5,4,5,4,28,1,0,2,2,1,1,0,0,0,0,0
0,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
0,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
0,4,6,5,6,5,6,28,1,0,2,2,1,1,0,0,0,0,0
0,6,4,5,4,5,4,28,1,0,2,2,1,1,0,0,0,0,0
2,6,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
2,4,4,5,4,5,4,28,1,0,2,2,1,1,0,0,0,0,0
2,6,6,4,5,5,6,28,1,0,2,2,1,1,0,0,0,0,0
2,5,5,4,5,5,5,28,1,0,2,2,1,1,0,0,0,0,0
2,6,6,5,6,5,6,28,1,0,2,2,1,1,0,0,0,0,0
1,1,3,4,2,2,4,51,1,0,1,2,0,1,0,0,0,0,0
1,1,6,1,1,2,1,51,1,0,1,2,0,1,0,0,0,0,0
1,1,6,6,1,2,1,51,1,0,1,2,0,1,0,0,0,0,0
1,1,2,6,2,2,5,51,1,0,1,2,0,1,0,0,0,0,0
1,1,4,1,1,2,3,51,1,0,1,2,0,1,0,0,0,0,0
1,1,5,6,1,2,2,51,1,0,1,2,0,1,0,0,0,0,0
1,1,2,5,1,2,5,51,1,0,1,2,0,1,0,0,0,0,0
0,4,3,6,2,2,4,51,1,0,1,2,1,1,0,0,0,0,0
0,6,4,3,3,2,3,51,1,0,1,2,1,1,0,0,0,0,0
0,6,4,2,1,2,3,51,1,0,1,2,0,1,0,0,0,0,0
0,4,4,3,2,2,3,51,1,0,1,2,1,1,0,0,0,0,0
0,6,3,5,3,2,4,51,1,0,1,2,1,1,0,0,0,0,0
2,2,6,5,1,2,1,51,1,0,1,2,0,1,0,0,0,0,0
2,1,6,3,1,2,1,51,1,0,1,2,0,1,0,0,0,0,0
2,1,3,6,1,2,4,51,1,0,1,2,0,1,0,0,0,0,0
2,1,6,6,3,2,1,51,1,0,1,2,0,1,0,0,0,0,0
2,5,2,5,3,2,5,51,1,0,1,2,1,1,0,0,0,0,0
2,2,1,6,1,2,6,51,1,0,1,2,0,1,0,0,0,0,0
1,2,6,6,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
1,4,5,5,1,3,2,33,0,1,1,1,0,1,0,0,0,0,0
1,1,6,5,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
1,4,6,5,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
1,2,3,2,1,3,4,33,0,1,1,1,0,1,0,0,0,0,0
0,5,1,5,1,3,6,33,0,1,1,1,0,1,0,0,0,0,0
0,6,5,4,5,3,2,33,0,1,1,1,1,1,0,0,0,0,0
0,2,6,3,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
0,5,2,5,1,3,5,33,0,1,1,1,0,1,0,0,0,0,0
0,2,6,3,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
0,6,6,5,3,3,1,33,0,1,1,1,0,1,0,0,0,0,0
2,2,1,5,1,3,6,33,0,1,1,1,0,1,0,0,0,0,0
2,1,4,2,1,3,3,33,0,1,1,1,0,1,0,0,0,0,0
2,2,1,6,1,3,6,33,0,1,1,1,0,1,0,0,0,0,0
2,1,6,5,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
2,2,6,5,1,3,1,33,0,1,1,1,0,1,0,0,0,0,0
2,1,2,5,1,3,5,33,0,1,1,1,0,1,0,0,0,0,0
2,2,1,5,1,3,6,33,0,1,1,1,0,1,0,0,0,0,0
1,1,2,1,1,3,5,30,0,1,1,1,0,1,1,1,0,0,0
1,1,4,1,1,3,3,30,0,1,1,1,0,1,1,1,0,0,0
1,1,5,6,1,3,2,30,0,1,1,1,0,1,1,1,0,0,0
1,4,6,6,6,3,1,30,0,1,1,1,1,1,1,1,0,0,0
1,1,6,6,1,3,1,30,0,1,1,1,1,1,1,1,0,0,0
1,1,6,6,1,3,1,30,0,1,1,1,1,1,1,1,0,0,0
1,2,6,6,1,3,1,30,0,1,1,1,1,1,1,1,0,0,0
1,1,5,6,1,3,2,30,0,1,1,1,1,1,1,1,0,0,0
1,5,4,6,1,3,3,30,0,1,1,1,1,1,1,1,0,0,0
0,2,1,6,1,3,6,30,0,1,1,1,1,1,1,1,0,0,0
0,4,4,6,1,3,3,30,0,1,1,1,0,1,1,1,0,0,0
0,1,4,4,1,3,3,30,0,1,1,1,1,1,1,1,0,0,0
0,1,5,6,1,3,2,30,0,1,1,1,1,1,1,1,0,0,0
0,1,2,2,1,3,5,30,0,1,1,1,0,1,1,1,0,0,0
0,4,6,6,1,3,1,30,0,1,1,1,1,1,1,1,0,0,0
2,4,6,3,1,3,1,30,0,1,1,1,0,1,1,1,0,0,0
2,5,5,5,1,3,2,30,0,1,1,1,1,1,1,1,0,0,0
2,1,6,5,1,3,1,30,0,1,1,1,0,1,1,1,0,0,0
1,2,4,3,1,4,4,24,0,1,4,4,0,1,0,0,0,0,0
1,4,4,5,1,4,4,24,0,1,4,4,1,1,0,0,0,0,0
1,2,3,5,1,4,3,24,0,1,4,4,1,1,0,0,0,0,0
1,1,4,6,1,4,4,24,0,1,4,4,0,1,0,0,0,0,0
1,1,1,6,1,4,1,24,0,1,4,4,0,1,0,0,0,0,0
1,1,3,2,1,4,3,24,0,1,4,4,1,1,0,0,0,0,0
0,5,4,4,2,4,4,24,0,1,4,4,1,1,0,0,0,0,0
0,5,3,5,3,4,3,24,0,1,4,4,1,1,0,0,0,0,0
0,3,3,4,2,4,3,24,0,1,4,4,1,1,0,0,0,0,0
2,3,4,5,1,4,4,24,0,1,4,4,1,1,0,0,0,0,0
2,2,4,5,1,4,4,24,0,1,4,4,0,1,0,0,0,0,0
2,3,6,4,2,4,6,24,0,1,4,4,1,1,0,0,0,0,0
2,2,2,2,1,4,2,24,0,1,4,4,0,1,0,0,0,0,0
2,3,6,5,2,4,6,24,0,1,4,4,1,1,0,0,0,0,0
2,3,5,5,2,4,5,24,0,1,4,4,1,1,0,0,0,0,0
2,2,2,4,1,4,2,24,0,1,4,4,0,1,0,0,0,0,0
2,3,1,4,3,4,1,24,0,1,4,4,1,1,0,0,0,0,0
2,2,4,5,1,4,4,24,0,1,4,4,1,1,0,0,0,0,0
1,1,4,4,1,3,3,28,1,1,1,1,0,1,0,0,0,0,0
1,1,6,6,1,3,1,28,1,1,1,1,0,1,0,0,0,0,0
1,1,1,6,1,3,6,28,1,1,1,1,0,1,0,0,0,0,0
1,3,5,2,1,3,2,28,1,1,1,1,0,1,0,0,0,0,0
0,4,3,4,1,3,4,28,1,1,1,1,0,1,0,0,0,0,0
0,5,5,4,1,3,2,28,1,1,1,1,0,1,0,0,0,0,0
0,5,5,5,1,3,2,28,1,1,1,1,0,1,0,0,0,0,0
0,4,4,2,1,3,3,28,1,1,1,1,0,1,0,0,0,0,0
0,5,3,5,3,3,4,28,1,1,1,1,1,1,0,0,0,0,0
0,5,5,5,4,3,2,28,1,1,1,1,1,1,0,0,0,0,0
0,4,2,4,2,3,5,28,1,1,1,1,1,1,0,0,0,0,0
2,5,1,6,2,3,6,28,1,1,1,1,0,1,0,0,0,0,0
2,5,1,6,2,3,6,28,1,1,1,1,0,1,0,0,0,0,0
2,3,6,5,3,3,1,28,1,1,1,1,0,1,0,0,0,0,0
2,3,4,3,1,3,3,28,1,1,1,1,0,1,0,0,0,0,0
2,2,5,4,1,3,2,28,1,1,1,1,1,1,0,0,0,0,0
2,2,1,6,2,3,6,28,1,1,1,1,0,1,0,0,0,0,0
2,4,1,6,2,3,6,28,1,1,1,1,1,1,0,0,0,0,0
1,4,6,4,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
1,1,6,1,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
1,4,3,1,1,3,4,62,1,0,2,2,0,1,0,0,0,0,0
1,1,6,3,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
1,1,1,6,1,3,6,62,1,0,2,2,0,1,0,0,0,0,0
1,1,3,4,1,3,4,62,1,0,2,2,0,1,0,0,0,0,0
0,6,6,6,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
0,1,3,4,1,3,4,62,1,0,2,2,0,1,0,0,0,0,0
0,6,1,4,2,3,6,62,1,0,2,2,0,1,0,0,0,0,0
0,1,3,6,1,3,4,62,1,0,2,2,0,1,0,0,0,0,0
0,2,4,3,1,3,3,62,1,0,2,2,0,1,0,0,0,0,0
0,6,6,6,2,3,1,62,1,0,2,2,0,1,0,0,0,0,0
2,4,1,1,1,3,6,62,1,0,2,2,0,1,0,0,0,0,0
2,1,6,6,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
2,3,4,2,1,3,3,62,1,0,2,2,0,1,0,0,0,0,0
2,1,4,2,1,3,3,62,1,0,2,2,0,1,0,0,0,0,0
2,1,6,1,1,3,1,62,1,0,2,2,0,1,0,0,0,0,0
2,1,4,3,1,3,3,62,1,0,2,2,0,1,0,0,0,0,0
1,4,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,3,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,3,3,2,2,1,4,25,0,0,1,1,1,0,0,0,1,0,0
1,3,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,3,4,3,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,3,3,3,2,1,4,25,0,0,1,1,1,0,0,0,1,0,0
1,3,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,4,2,4,4,1,5,25,0,0,1,1,1,0,0,0,1,0,0
0,4,5,4,3,1,2,25,0,0,1,1,1,0,0,0,1,0,0
0,3,4,2,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
0,4,3,3,2,1,4,25,0,0,1,1,1,0,0,0,1,0,0
0,3,3,3,2,1,4,25,0,0,1,1,1,0,0,0,1,0,0
0,3,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
0,3,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
2,3,2,4,3,1,5,25,0,0,1,1,1,0,0,0,1,0,0
2,4,5,4,3,1,2,25,0,0,1,1,1,0,0,0,1,0,0
2,4,4,4,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
2,3,4,3,3,1,3,25,0,0,1,1,1,0,0,0,1,0,0
1,1,5,1,1,3,2,30,1,0,2,3,0,1,0,0,0,0,0
1,1,1,6,1,3,6,30,1,0,2,3,0,1,0,0,0,0,0
1,1,2,1,1,3,5,30,1,0,2,3,0,1,0,0,0,0,0
0,5,1,4,1,3,6,30,1,0,2,3,1,1,0,0,0,0,0
0,4,1,5,1,3,6,30,1,0,2,3,1,1,0,0,0,0,0
